n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,viral
10,384,0.578666665,0.999999996,0.721739127,12,3,0,1,4.872395833,6,0,0,0,0,0,0,217,573,375.3333333,2100,51900,25933.33333,1336.5,2810.574713,2239.66095,1100,1100,1100,0,0,1,0,0,0,0,0,0.033402027,0.033705288,0.21492293,0.684631745,0.03333801,0.532738095,0.207142857,0.044270833,0.0078125,0.85,0.15,0.441176471,0.166666667,1,-0.391666667,-0.625,-0.25,0,0,0.5,0,0
13,184,0.692307689,0.999999992,0.796992475,7,7,0,0,4.755434783,9,0,1,0,0,0,0,217,635,377.7142857,0,51900,20277.77778,0,4197.685714,1797.893551,1400,17500,7000,0,0,1,0,0,0,0,0,0.023033622,0.022599523,0.022294466,0.909848186,0.022224203,0.19085327,0.038054226,0.054347826,0.005434783,0.909090909,0.090909091,0.11230303,0.033333333,0.4,-0.3,-0.3,-0.3,0.188888889,0.177777778,0.311111111,0.177777778,0
11,235,0.625531912,0.999999993,0.795620432,10,4,1,0,4.821276596,5,0,0,0,1,0,0,217,902,523.8,2100,51900,24360,1270,4197.685714,2600.648229,27700,27700,27700,0,0,1,0,0,0,0,0,0.839532114,0.040061746,0.040097402,0.040209848,0.040098889,0.461417749,0.111445678,0.072340426,0.017021277,0.80952381,0.19047619,0.254940158,0.033333333,0.8,-0.203125,-0.3125,-0.125,0.033333333,0.016666667,0.466666667,0.016666667,0
10,203,0.656716415,0.999999992,0.81666666,4,1,1,1,4.581280788,5,0,0,0,0,1,0,217,917,418.4,11500,51900,30000,2517.222097,6363.4,3667.17734,0,0,0,0,0,1,0,0,0,0,0,0.040000539,0.240170815,0.040009441,0.239984395,0.43983481,0.418055556,0.123148148,0.034482759,0.014778325,0.7,0.3,0.453571429,0.375,0.5,-0.319444444,-0.5,-0.166666667,0.733333333,0.433333333,0.233333333,0.433333333,0
11,61,0.819672118,0.999999976,0.829268272,4,1,0,0,4.180327869,9,0,0,0,0,0,0,217,917,414,0,51900,22044.44444,0,6363.4,2897.240967,0,0,0,0,0,1,0,0,0,0,0,0.02306905,0.777120341,0.022375656,0.155208436,0.022226518,0.663580247,0.142929293,0.098360656,0.032786885,0.75,0.25,0.447727273,0.136363636,0.8,-0.7,-0.7,-0.7,0.5,0.25,0,0.25,0
10,255,0.622047242,0.999999993,0.793333328,2,1,0,1,4.858823529,7,0,0,0,0,0,1,217,412,306.5,0,51900,25814.28571,0,2745.728395,1904.621484,919,919,919,0,0,1,0,0,0,0,0,0.028957015,0.029168237,0.883017921,0.030258661,0.028598165,0.367040778,-0.041451553,0.035294118,0.043137255,0.45,0.55,0.324410774,0.033333333,0.8,-0.348989899,-1,-0.1,0.083333333,-0.033333333,0.416666667,0.033333333,0
11,505,0.500998003,0.999999996,0.658450702,4,2,1,0,4.538613861,6,0,0,0,0,1,0,217,721,359.4,0,51900,20500,0,2601.907767,1819.540191,6800,6800,6800,0,0,1,0,0,0,0,0,0.033422685,0.033341284,0.367532177,0.033343008,0.532360846,0.445042359,-0.040879765,0.015841584,0.023762376,0.4,0.6,0.266590909,0.1,0.5,-0.283333333,-0.5,-0.1,0,0,0.5,0,0
10,406,0.598503739,0.999999996,0.760330575,14,8,1,0,4.948275862,10,0,1,0,0,0,0,217,1200,511.5714286,0,51900,18030,0,4707.659091,2014.140596,1300,2300,1920,0,0,1,0,0,0,0,0,0.388011729,0.453559822,0.020005431,0.118330535,0.020092482,0.390396825,0.105555556,0.044334975,0.017241379,0.72,0.28,0.389814815,0.05,1,-0.278571429,-0.8,-0.05,0,0,0.5,0,0
11,501,0.44668008,0.999999996,0.643678158,1,0,1,0,4.223552894,4,0,0,0,0,1,0,217,505,320.5,7700,51900,24675,2501.029412,2913.125,2633.321069,0,0,0,0,0,1,0,0,0,0,0,0.050033583,0.050001971,0.050013639,0.050000328,0.799950479,0.478431373,0.06267507,0.02994012,0.00998004,0.75,0.25,0.348730159,0.1,0.7,-0.4,-0.4,-0.4,0.1,0.2,0.4,0.2,0
9,117,0.739130428,0.999999985,0.911764692,2,0,0,2,4.47008547,8,0,0,1,0,0,0,217,429,355.1666667,0,51900,19312.5,0,3981.115385,1894.170576,0,0,0,0,0,1,0,0,0,0,0,0.312660523,0.025092683,0.266269287,0.370972714,0.025004794,0.694444444,0.394444444,0.025641026,0,1,0,0.394444444,0.333333333,0.5,0,0,0,0,0,0.5,0,0
8,1063,0.396841066,0.999999998,0.563884156,16,1,8,0,4.143932267,7,0,0,0,0,1,0,217,2200,675.1428571,3200,51900,25785.71429,2354,3395.984615,2880.767235,1700,1700,1700,0,0,1,0,0,0,0,0,0.37139611,0.02862312,0.028587423,0.028805495,0.542587854,0.474176972,0.187944417,0.051740357,0.017873942,0.743243243,0.256756757,0.480759543,0.1,1,-0.276608187,-1,-0.1,0,0,0.5,0,0
7,195,0.671794868,0.999999991,0.855855848,5,3,1,0,5.020512821,3,0,1,0,0,0,0,217,423,330,17600,51900,36300,1889.204082,2672.453237,2359.626472,2500,2500,2500,0,0,1,0,0,0,0,0,0.066673191,0.731535586,0.066958505,0.068166032,0.066666685,0.335470085,0.149145299,0.082051282,0.020512821,0.8,0.2,0.340208333,0.033333333,0.5,-0.301388889,-0.4,-0.155555556,0,0,0.5,0,0
12,508,0.528599604,0.999999997,0.706293704,2,0,1,0,4.618110236,7,0,1,0,0,0,0,217,1500,579.8333333,0,51900,17857.14286,0,5300,2358.052537,0,0,0,0,0,1,0,0,0,0,0,0.028571576,0.599978185,0.02857368,0.028656428,0.314220131,0.462356539,0.067124736,0.047244094,0.023622047,0.666666667,0.333333333,0.333181818,0.05,1,-0.354166667,-1,-0.1,0.333333333,0.25,0.166666667,0.25,0
10,196,0.675392667,0.999999991,0.799999993,3,1,0,1,4.418367347,8,0,1,0,0,0,0,217,354,305.75,0,51900,19837.5,0,4707.659091,1543.111766,0,0,0,0,0,1,0,0,0,0,0,0.16171611,0.76284933,0.025027456,0.025399692,0.025007413,0.424444444,0.157777778,0.040816327,0.010204082,0.8,0.2,0.370833333,0.2,0.6,-0.3,-0.5,-0.1,0.4,0.2,0.1,0.2,0
12,207,0.648780485,0.999999991,0.799999993,3,2,1,0,4.608695652,4,0,0,1,0,0,0,217,721,430.6666667,0,51900,17750,0,2517.222097,1486.142672,1900,1900,1900,0,0,1,0,0,0,0,0,0.523871523,0.050001193,0.321976079,0.050000226,0.054150979,0.382768959,-0.016684303,0.033816425,0.033816425,0.5,0.5,0.376190476,0.1,0.8,-0.206235828,-0.666666667,-0.05,0,0,0.5,0,0
7,763,0.529255318,0.999999998,0.741071427,33,0,1,0,4.706422018,5,0,0,0,1,0,0,217,761,503.25,0,51900,22400,0,4197.685714,1955.240386,0,0,0,0,0,1,0,0,0,0,0,0.636046097,0.040032224,0.243460607,0.040455641,0.040005431,0.521430014,0.172459957,0.057667104,0.015727392,0.785714286,0.214285714,0.372240014,0.033333333,1,-0.316666667,-0.875,-0.05,0.125,0,0.375,0,0
9,269,0.571428569,0.999999994,0.713375792,4,1,4,0,4.494423792,6,0,0,0,1,0,0,217,635,425.75,0,51900,24733.33333,0,4197.685714,1977.970449,4700,4700,4700,0,0,1,0,0,0,0,0,0.687160035,0.210893371,0.033436743,0.034684356,0.033825494,0.456779985,0.053259486,0.022304833,0.014869888,0.6,0.4,0.316179654,0.1,0.5,-0.247916667,-0.5,-0.066666667,0.3,0.1,0.2,0.1,0
12,223,0.622119813,0.999999993,0.698630132,5,0,1,0,4.910313901,4,0,0,0,1,0,0,217,635,455,1300,51900,29150,1015,4197.685714,2381.596518,0,0,0,0,0,1,0,0,0,0,0,0.798698274,0.050512133,0.050572547,0.050215628,0.050001418,0.339393939,0.029040404,0.00896861,0.00896861,0.5,0.5,0.318181818,0.136363636,0.5,-0.1875,-0.25,-0.125,0.454545455,0.136363636,0.045454545,0.136363636,0
10,548,0.483333332,0.999999997,0.677852347,6,0,1,0,4.520072993,8,0,0,0,0,1,0,217,342,269,0,51900,14525,0,2601.907767,1144.498893,0,0,0,0,0,1,0,0,0,0,0,0.025006454,0.025006957,0.403217498,0.025004013,0.521765078,0.459978355,0.134549062,0.027372263,0.003649635,0.882352941,0.117647059,0.285764791,0.1,0.6,-0.125,-0.125,-0.125,0.5,-0.5,0,0.5,1
11,467,0.574837309,0.999999996,0.726618702,8,1,0,0,4.792291221,6,0,0,0,0,0,1,217,1400,534.2,0,51900,23916.66667,0,2833.333333,2000.689143,1600,1600,1600,0,0,1,0,0,0,0,0,0.033836031,0.034394514,0.8620913,0.033373246,0.036304909,0.397685185,0.064259259,0.03640257,0.021413276,0.62962963,0.37037037,0.342156863,0.033333333,0.8,-0.285555556,-0.9,-0.075,0.1,0.1,0.4,0.1,0
12,270,0.614232207,0.999999994,0.801282046,2,0,0,2,4.418518519,8,0,0,0,0,1,0,217,442,310.5,0,51900,17175,0,3980.666667,2015.419303,0,0,0,0,0,1,0,0,0,0,0,0.283463491,0.025487178,0.025130757,0.026398469,0.639520105,0.380769231,0.0875,0.055555556,0.018518519,0.75,0.25,0.32047619,0.1,1,-0.36,-0.5,-0.1,0.642857143,0.214285714,0.142857143,0.214285714,0
7,387,0.598445594,0.999999996,0.789473681,8,0,0,1,4.829457364,9,0,0,0,0,1,0,217,522,360.4285714,0,51900,20488.88889,0,3834.882353,1931.336827,0,0,0,0,0,1,0,0,0,0,0,0.022279226,0.022368004,0.482144888,0.340528815,0.132679067,0.443562771,0.106242424,0.028423773,0.010335917,0.733333333,0.266666667,0.318732782,0.1,0.5,-0.2125,-0.5,-0.025,0.4,0.4,0.1,0.4,0
8,271,0.60447761,0.999999994,0.768749995,3,3,1,0,4.778597786,9,0,1,0,0,0,0,217,412,323.5,0,51900,22922.22222,0,4707.659091,1804.846113,1700,1700,1700,0,0,1,0,0,0,0,0,0.022223198,0.34436039,0.427110906,0.184081366,0.022224139,0.457619048,0.206666667,0.036900369,0.011070111,0.769230769,0.230769231,0.371,0.033333333,1,-0.272222222,-0.6,-0.05,0,0,0.5,0,0
11,611,0.433278418,0.999999997,0.544959127,1,0,1,0,4.48608838,6,0,1,0,0,0,0,217,368,325.75,0,51900,18483.33333,0,2672.453237,1615.194626,0,0,0,0,0,1,0,0,0,0,0,0.033333449,0.866595023,0.033333592,0.033404454,0.033333482,0.430334921,0.094003175,0.072013093,0.029459902,0.709677419,0.290322581,0.274242424,0.033333333,1,-0.269246032,-0.4,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,0
8,307,0.567213113,0.999999994,0.724137927,5,2,1,0,4.537459283,5,0,0,1,0,0,0,217,400,323.6666667,0,51900,14100,0,2517.222097,1182.822961,1300,1300,1300,0,0,1,0,0,0,0,0,0.83998469,0.040005761,0.04000365,0.040003432,0.040002467,0.442063492,0.201984127,0.045602606,0.013029316,0.777777778,0.222222222,0.370663265,0.033333333,0.8,-0.135416667,-0.166666667,-0.125,0.066666667,0.033333333,0.433333333,0.033333333,0
12,183,0.65384615,0.999999991,0.741379304,5,2,1,0,4.666666667,6,0,0,1,0,0,0,217,459,343,0,51900,18000,0,2501.250256,1395.540932,1400,1400,1400,0,0,0,1,0,0,0,0,0.343056815,0.033349189,0.033341925,0.033342312,0.556909759,0.314935065,0.112337662,0.027322404,0.005464481,0.833333333,0.166666667,0.277272727,0.1,0.5,-0.2,-0.2,-0.2,0.4,-0.2,0.1,0.2,0
9,902,0.465768799,0.999999998,0.677290835,15,2,8,0,4.33481153,5,0,0,1,0,0,0,217,459,363.75,0,51900,16220,0,2885.315789,1776.478492,14600,14600,14600,0,0,0,1,0,0,0,0,0.839956239,0.040000688,0.040000112,0.040000108,0.040042854,0.434970453,0.119181612,0.032150776,0.011086475,0.743589744,0.256410256,0.387072697,0.033333333,1,-0.284166667,-1,-0.1,0.65,0.25,0.15,0.25,1
12,129,0.740157474,0.999999986,0.902777765,6,2,0,0,4.713178295,7,0,0,1,0,0,0,217,703,459.8571429,350,51900,20069.28571,350,3338.808824,1951.817905,0,0,0,0,0,0,1,0,0,0,0,0.689365174,0.223760569,0.028651943,0.0286869,0.029535415,0.368557423,0.148179272,0.062015504,0.031007752,0.666666667,0.333333333,0.427083333,0.1,0.8,-0.182738095,-0.25,-0.1,0.375,-0.125,0.125,0.125,0
10,1023,0.462235649,0.999999998,0.64784053,10,10,1,10,4.620723363,10,0,1,0,0,0,0,217,924,507.75,0,51900,28086.9,0,4861.473684,2784.458609,1800,4800,3428.571429,0,0,0,1,0,0,0,0,0.020049046,0.919541838,0.020023178,0.020380524,0.020005414,0.459100423,0.15704593,0.049853372,0.013685239,0.784615385,0.215384615,0.355219209,0.05,0.8,-0.273214286,-0.5,-0.05,0,0,0.5,0,0
6,372,0.512195121,0.999999995,0.668269228,4,2,1,0,4.784946237,8,0,0,0,0,1,0,217,690,356.5,0,51900,15962.5,0,2741.951542,1225.188618,10700,10700,10700,0,0,0,1,0,0,0,0,0.150656475,0.524557895,0.025003602,0.025058317,0.274723711,0.429174603,0.092444444,0.024193548,0.010752688,0.692307692,0.307692308,0.457407407,0.2,1,-0.401388889,-0.8,-0.155555556,0,0,0.5,0,0
13,126,0.782258058,0.999999988,0.874999989,4,3,0,0,4.603174603,7,0,0,0,0,0,1,217,731,421.6666667,0,51900,22042.85714,0,3260.5,2035.552364,2600,2600,2600,0,0,0,1,0,0,0,0,0.029379651,0.029354703,0.881620943,0.028778205,0.030866498,0.339583333,-0.008333333,0.055555556,0.015873016,0.777777778,0.222222222,0.099047619,0.033333333,0.16,-0.2,-0.2,-0.2,0.022222222,0.011111111,0.477777778,0.011111111,0
12,898,0.44431946,0.999999998,0.595978061,22,0,1,0,4.65701559,7,0,0,0,0,1,0,217,560,384.6,0,51900,22771.42857,0,4423.666667,2343.033881,0,0,0,0,0,0,1,0,0,0,0,0.028695333,0.028578368,0.179231456,0.028572233,0.734922611,0.496108225,0.156990801,0.067928731,0.021158129,0.7625,0.2375,0.357391243,0.033333333,1,-0.267324561,-0.3,-0.125,0.475,0.133333333,0.025,0.133333333,0
8,210,0.666666663,0.999999992,0.868852452,6,4,0,0,4.580952381,8,1,0,0,0,0,0,217,498,385.3333333,0,51900,20475,0,3908.666667,1813.918964,922,1200,1026.666667,0,0,0,1,0,0,0,0,0.583455765,0.025095868,0.025018587,0.025059822,0.341369958,0.274729437,-0.049188312,0.014285714,0.014285714,0.5,0.5,0.245454545,0.1,0.5,-0.475,-0.7,-0.125,0,0,0.5,0,0
9,170,0.741176466,0.999999989,0.936170203,3,0,1,0,4.952941176,7,0,0,1,0,0,0,217,635,436.5,0,51900,14742.85714,0,2501.250256,1691.853896,0,0,0,0,0,0,1,0,0,0,0,0.723649161,0.028607112,0.028641405,0.190530771,0.028571551,0.67,0.2775,0.047058824,0.011764706,0.8,0.2,0.403125,0.05,0.5,-0.225,-0.3,-0.15,0,0,0.5,0,0
8,430,0.597435896,0.999999997,0.635514017,49,3,16,0,5.030232558,5,0,0,0,0,0,0,217,429,344.25,0,51900,23880,0,2736.752577,1879.822026,2700,6800,4750,0,0,0,1,0,0,0,0,0.042332272,0.040197944,0.040401089,0.837066327,0.040002368,0.588228438,0.328212109,0.025581395,0.002325581,0.916666667,0.083333333,0.405371901,0.1,1,-0.388888889,-0.388888889,-0.388888889,1,0.5,0.5,0.5,0
9,580,0.487847221,0.999999997,0.624999998,13,2,10,0,4.453448276,9,0,0,0,0,0,0,217,2500,650.25,0,51900,20444.44444,0,3905.75,2458.256312,1700,1700,1700,0,0,0,1,0,0,0,0,0.022261985,0.022243582,0.143958346,0.626700209,0.184835877,0.411450216,0.15517316,0.039655172,0.012068966,0.766666667,0.233333333,0.354611331,0.1,0.9,-0.210714286,-0.4,-0.05,1,1,0.5,1,0
11,214,0.657276992,0.999999992,0.813953482,4,1,1,0,4.859813084,6,1,0,0,0,0,0,217,731,419.5,10400,51900,30000,2090.203008,3809.441176,2806.735533,0,0,0,0,0,0,1,0,0,0,0,0.670324859,0.033370476,0.228073651,0.033601893,0.034629121,0.559917355,-0.071418733,0.018691589,0.023364486,0.444444444,0.555555556,0.318181818,0.136363636,0.6,-0.411666667,-0.8,-0.125,0,0,0.5,0,0
6,951,0.433760683,0.999999998,0.658634537,22,19,1,0,4.215562566,9,0,0,1,0,0,0,217,676,405.5,0,51900,18911.11111,0,2713.460993,1919.166574,548,22200,4942.25,0,0,0,1,0,0,0,0,0.138435821,0.022222967,0.134496589,0.022222343,0.682622281,0.483646946,0.095045936,0.060988433,0.028391167,0.682352941,0.317647059,0.371402262,0.0625,1,-0.317357437,-1,-0.05,0,0,0.5,0,0
11,794,0.478036175,0.999999998,0.625254581,15,3,6,0,4.576826196,10,0,0,0,0,0,1,217,498,364.6666667,0,51900,19980,0,3908.666667,1716.583679,514,514,514,0,0,0,1,0,0,0,0,0.020116529,0.020285206,0.688002452,0.020319886,0.251275927,0.390913175,0.110537654,0.031486146,0.016372796,0.657894737,0.342105263,0.367506494,0.1,1,-0.148397436,-0.25,-0.025,0.2125,-0.0125,0.2875,0.0125,0
10,322,0.575949365,0.999999995,0.715025903,8,2,0,3,4.869565217,6,0,0,0,0,0,1,217,695,362.8,0,51900,24950,0,2501.250256,1873.730883,929,929,929,0,0,0,1,0,0,0,0,0.03354055,0.033537827,0.559802175,0.339774522,0.033344926,0.458730159,-0.003571429,0.01863354,0.00931677,0.666666667,0.333333333,0.227857143,0.1,0.5,-0.383333333,-0.5,-0.25,0,0,0.5,0,0
7,222,0.581081078,0.999999992,0.723076918,3,2,1,0,4.797297297,7,0,0,0,0,1,0,217,428,328.3333333,0,51900,25300,0,3505.833333,2197.947944,1100,3300,2200,0,0,0,1,0,0,0,0,0.466550572,0.028629127,0.028733462,0.028813376,0.447273463,0.429621212,0.01530303,0.022522523,0.013513514,0.625,0.375,0.203939394,0.033333333,0.5,-0.288888889,-0.5,-0.166666667,0.288888889,-0.155555556,0.211111111,0.155555556,0
9,529,0.590038313,0.999999997,0.761609905,11,0,1,0,4.510396975,6,0,0,0,0,0,0,217,7200,1605.666667,1100,51900,18200,1100,7200,2897.62854,0,0,0,0,0,0,1,0,0,0,0,0.033333793,0.033351622,0.033403799,0.866558476,0.03335231,0.365052701,0.096442688,0.041587902,0.015122873,0.733333333,0.266666667,0.27616588,0.05,0.8,-0.153125,-0.291666667,-0.05,0,0,0.5,0,0
4,98,0.670212759,0.99999998,0.725490182,2,1,1,0,4.010204082,3,0,0,0,1,0,0,217,560,388.5,0,51900,34600,0,4048.025974,2183.092077,0,0,0,0,0,0,1,0,0,0,0,0.73231406,0.066670664,0.066870411,0.066900435,0.067244431,0.396296296,0.014814815,0.010204082,0.020408163,0.333333333,0.666666667,0.5,0.5,0.5,-0.227777778,-0.3,-0.155555556,0.288888889,-0.155555556,0.211111111,0.155555556,0
7,241,0.551867218,0.999999993,0.659722218,3,2,0,0,4.547717842,10,0,0,0,0,1,0,217,731,419.625,0,51900,21930,0,4423.666667,2443.734823,8100,8100,8100,0,0,0,1,0,0,0,0,0.257130071,0.02033895,0.020240193,0.021146463,0.681144323,0.39254386,0.244736842,0.053941909,0.008298755,0.866666667,0.133333333,0.434615385,0.1,0.85,-0.15,-0.2,-0.1,0,0,0.5,0,0
13,661,0.493883791,0.999999997,0.676240207,10,4,1,0,4.883509834,9,0,0,0,0,1,0,217,529,312.6,0,51900,19177.77778,0,3423.137931,1376.728955,603,1600,1101,0,0,0,1,0,0,0,0,0.022323251,0.022225563,0.61294614,0.022223528,0.320281519,0.401978906,0.109758772,0.025718608,0.006051437,0.80952381,0.19047619,0.330637255,0.0625,0.5,-0.2625,-0.5,-0.125,0,0,0.5,0,0
10,596,0.436762225,0.999999997,0.595166161,5,5,12,0,4.375838926,7,0,0,0,0,1,0,217,454,332.6666667,0,51900,28042.85714,0,2741.951542,2075.33935,1000,2700,1933.333333,0,0,0,1,0,0,0,0,0.334724706,0.028744178,0.028791694,0.028921373,0.57881805,0.399865591,0.077553763,0.021812081,0.013422819,0.619047619,0.380952381,0.375641026,0.033333333,0.6,-0.2109375,-0.3125,-0.1,0.066666667,0.033333333,0.433333333,0.033333333,0
8,322,0.631067959,0.999999995,0.770833329,2,1,1,10,4.47826087,9,0,1,0,0,0,0,217,695,448.25,0,51900,32400,0,4277.64,2882.233732,1700,1700,1700,0,0,0,1,0,0,0,0,0.022758372,0.424257516,0.022255028,0.508065673,0.022663411,0.438253968,0.122619048,0.043478261,0.02173913,0.666666667,0.333333333,0.464285714,0.2,0.7,-0.403061224,-0.625,-0.071428571,0.25,0.35,0.25,0.35,0
13,716,0.516546762,0.999999998,0.687640448,6,0,1,0,5.034916201,10,0,0,0,0,1,0,217,833,434.8571429,0,51900,15860,0,3405.5,1908.731127,0,0,0,0,0,0,1,0,0,0,0,0.020195612,0.118487215,0.306251248,0.020031529,0.535034396,0.457164384,0.160703049,0.043296089,0.009776536,0.815789474,0.184210526,0.368390588,0.1,1,-0.142460317,-0.25,-0.1,0,0,0.5,0,0
9,342,0.577712608,0.999999995,0.770334925,5,2,0,1,5.230994152,5,0,0,0,0,1,0,217,302,245.3333333,0,51900,23820,0,2741.951542,1514.394414,1800,1800,1800,0,0,0,1,0,0,0,0,0.040425108,0.040657638,0.040244456,0.224265457,0.654407341,0.452511806,0.103352027,0.035087719,0.011695906,0.75,0.25,0.282534271,0.1,0.6,-0.279166667,-0.5,-0.166666667,0,-0.2,0.5,0.2,0
6,304,0.577557754,0.999999994,0.768292678,9,6,1,0,4.848684211,9,0,0,0,0,0,1,217,462,332.8333333,0,51900,15555.55556,0,2501.250256,1389.552292,974,5100,2558,0,0,0,1,0,0,0,0,0.02233435,0.022232039,0.499573615,0.02224187,0.433618126,0.57463925,0.366558442,0.0625,0,1,0,0.396377307,0.1,1,0,0,0,0,0,0.5,0,0
11,407,0.513580246,0.999999996,0.666666664,9,7,1,0,4.724815725,7,1,0,0,0,0,0,217,560,348.8571429,377,51900,23553.85714,377,3311.230769,2230.848792,752,2200,1584,0,0,0,1,0,0,0,0,0.028653992,0.028582823,0.157672056,0.02859078,0.75650035,0.26171875,0.097916667,0.029484029,0.024570025,0.545454545,0.454545455,0.379166667,0.2,0.5,-0.121666667,-0.25,-0.008333333,0,0,0.5,0,0
10,358,0.577030811,0.999999995,0.727722769,8,3,1,0,4.418994413,5,0,1,0,0,0,0,217,917,459.5,0,51900,31180,0,6545.285714,3173.913116,1700,20900,8833.333333,0,0,0,1,0,0,0,0,0.040000058,0.839847814,0.040000269,0.040151832,0.040000027,0.314972124,0.057888463,0.030726257,0.016759777,0.647058824,0.352941176,0.267699725,0.1,0.5,-0.221858466,-0.5,-0.071428571,0,0,0.5,0,0
12,169,0.724550894,0.999999991,0.79816513,7,5,0,1,4.538461538,7,0,0,1,0,0,0,217,631,420.3333333,0,51900,16628.57143,0,2501.250256,1760.345245,1100,4700,3020,0,0,0,1,0,0,0,0,0.884314265,0.028767065,0.028615487,0.029150102,0.029153081,0.563425926,0.106018519,0.059171598,0.017751479,0.769230769,0.230769231,0.373333333,0.1,0.6,-0.408333333,-0.6,-0.125,0.666666667,0.333333333,0.166666667,0.333333333,0
11,472,0.50858369,0.999999996,0.749999997,7,6,1,0,4.203389831,8,0,1,0,0,0,0,217,1100,540.2857143,0,51900,29125,0,7060.666667,3306.566094,1000,3000,1500,0,0,0,1,0,0,0,0,0.025018141,0.025374238,0.025000607,0.899601521,0.025005494,0.413226806,0.192094792,0.072033898,0.008474576,0.894736842,0.105263158,0.34131971,0.1,1,-0.246875,-0.333333333,-0.166666667,0,0,0.5,0,0
9,1139,0.466124661,0.999999999,0.656760772,19,3,11,0,4.670763828,10,0,0,1,0,0,0,217,3000,702.5,5900,51900,23470,1634.45,6341.5,3093.093381,2200,2200,2200,0,0,0,1,0,0,0,0,0.306514334,0.020639499,0.020238728,0.287408689,0.36519875,0.501624023,0.132601703,0.049165935,0.024582968,0.666666667,0.333333333,0.400241187,0.1,0.9,-0.302459445,-0.625,-0.05,0,0,0.5,0,0
10,411,0.49512195,0.999999995,0.652968034,6,2,1,0,4.306569343,7,0,0,0,1,0,0,217,560,394.6,0,51900,20628.57143,0,4048.025974,1961.533321,9500,9500,9500,0,0,0,1,0,0,0,0,0.592486127,0.028625686,0.170991457,0.178932636,0.028964093,0.469372294,0.166100125,0.04379562,0.01703163,0.72,0.28,0.386940837,0.136363636,1,-0.264880952,-0.7,-0.155555556,0.571428571,0.357142857,0.071428571,0.357142857,0
13,117,0.735042729,0.999999986,0.849315057,2,1,0,1,4.837606838,6,1,0,0,0,0,0,217,343,301.25,0,51900,20566.66667,0,2827.161616,1668.173214,0,0,0,0,0,0,1,0,0,0,0,0.034296735,0.530392603,0.033522609,0.034262922,0.367525131,0.384656085,0.093253968,0.034188034,0.008547009,0.8,0.2,0.391071429,0.214285714,0.6,-0.125,-0.125,-0.125,0.3,0.2,0.2,0.2,0
9,252,0.605577687,0.999999994,0.75776397,7,0,0,1,5.126984127,6,0,0,1,0,0,0,217,474,370.1666667,1300,51900,16916.66667,858.8,2501.250256,1673.24949,0,0,0,0,0,0,1,0,0,0,0,0.865621869,0.03361087,0.033395995,0.034025418,0.033345847,0.39,0.226787879,0.079365079,0.003968254,0.952380952,0.047619048,0.338484848,0.033333333,1,-0.05,-0.05,-0.05,0.5,0.136363636,0,0.136363636,0
8,636,0.462519935,0.999999997,0.662011171,5,3,1,0,4.712264151,6,0,0,1,0,0,0,217,354,303.75,0,51900,22750,0,2713.460993,1548.851097,0,0,0,0,0,0,1,0,0,0,0,0.200350144,0.366736618,0.033334979,0.033334322,0.366243936,0.396938559,0.116870902,0.04245283,0.02672956,0.613636364,0.386363636,0.39390853,0.05,1,-0.224346405,-0.6,-0.1,0.2,-0.1,0.3,0.1,0
9,206,0.661764703,0.999999992,0.825396819,6,5,0,1,4.485436893,9,0,0,0,0,0,0,217,695,382,0,51900,16166.66667,0,2736.752577,1622.712071,371,4200,2123.666667,0,0,0,1,0,0,0,0,0.022253908,0.022304361,0.02223188,0.910985702,0.022224149,0.597802198,0.201098901,0.038834951,0.014563107,0.727272727,0.272727273,0.376785714,0.1,0.7,-0.1,-0.1,-0.1,0.8,0.475,0.3,0.475,0
13,801,0.468005018,0.999999998,0.616766466,22,8,11,1,4.433208489,3,0,1,0,0,0,0,217,371,312.6666667,17600,51900,36300,1799.727273,2545.38961,2282.12238,371,4200,1985.428571,0,0,0,1,0,0,0,0,0.066673188,0.731577087,0.066958316,0.068124724,0.066666685,0.445750185,0.00891826,0.04619226,0.033707865,0.578125,0.421875,0.304350942,0.033333333,0.9,-0.337962963,-1,-0.05,0.683333333,-0.016666667,0.183333333,0.016666667,0
